,2010_2014_percent_upzoned,2010_2018_percent_upzoned,2014_2018_percent_upzoned,d_2010_2014_resid_units,d_2010_2018_resid_units,d_2014_2018_resid_units,orig_percent_residential,orig_percent_mixed_development,orig_percent_subsidized_properties,2002_2010_percent_upzoned,d_2002_2010_resid_units,d_2010_2018_pop_density,d_2010_2018_resid_unit_density,d_2010_2018_per_capita_income,d_2010_2018_percent_non_hispanic_or_latino_white_alone,d_2010_2018_percent_non_hispanic_black_alone,d_2010_2018_percent_hispanic_any_race,d_2010_2018_percent_non_hispanic_asian_alone,d_2010_2018_percent_multi_family_units,d_2010_2018_percent_occupied_housing_units,d_2010_2018_median_gross_rent,d_2010_2018_median_home_value,d_2010_2018_percent_households_with_people_under_18,d_2010_2018_percent_of_households_in_same_house_year_ago,d_2010_2018_percent_bachelor_degree_or_higher,d_2010_2018_percent_car_commuters,d_2010_2018_percent_public_transport_commuters,d_2010_2018_percent_public_transport_trips_under_45_min,d_2010_2018_percent_car_trips_under_45_min,d_2010_2014_pop_density,d_2010_2014_resid_unit_density,d_2010_2014_per_capita_income,d_2010_2014_percent_non_hispanic_or_latino_white_alone,d_2010_2014_percent_non_hispanic_black_alone,d_2010_2014_percent_hispanic_any_race,d_2010_2014_percent_non_hispanic_asian_alone,d_2010_2014_percent_multi_family_units,d_2010_2014_percent_occupied_housing_units,d_2010_2014_median_gross_rent,d_2010_2014_median_home_value,d_2010_2014_percent_households_with_people_under_18,d_2010_2014_percent_of_households_in_same_house_year_ago,d_2010_2014_percent_bachelor_degree_or_higher,d_2010_2014_percent_car_commuters,d_2010_2014_percent_public_transport_commuters,d_2010_2014_percent_public_transport_trips_under_45_min,d_2010_2014_percent_car_trips_under_45_min,d_2014_2018_pop_density,d_2014_2018_resid_unit_density,d_2014_2018_per_capita_income,d_2014_2018_percent_non_hispanic_or_latino_white_alone,d_2014_2018_percent_non_hispanic_black_alone,d_2014_2018_percent_hispanic_any_race,d_2014_2018_percent_non_hispanic_asian_alone,d_2014_2018_percent_multi_family_units,d_2014_2018_percent_occupied_housing_units,d_2014_2018_median_gross_rent,d_2014_2018_median_home_value,d_2014_2018_percent_households_with_people_under_18,d_2014_2018_percent_of_households_in_same_house_year_ago,d_2014_2018_percent_bachelor_degree_or_higher,d_2014_2018_percent_car_commuters,d_2014_2018_percent_public_transport_commuters,d_2014_2018_percent_public_transport_trips_under_45_min,d_2014_2018_percent_car_trips_under_45_min,orig_pop_density,orig_percent_non_hispanic_or_latino_white_alone,orig_percent_non_hispanic_black_alone,orig_percent_hispanic_any_race,orig_percent_non_hispanic_asian_alone,orig_median_age,orig_per_capita_income,orig_resid_unit_density,orig_percent_multi_family_units,orig_percent_occupied_housing_units,orig_median_gross_rent,orig_median_home_value,orig_percent_households_with_people_under_18,orig_percent_of_households_in_same_house_year_ago,orig_percent_bachelor_degree_or_higher,orig_percent_car_commuters,orig_percent_public_transport_commuters,orig_percent_public_transport_trips_under_45_min,orig_percent_car_trips_under_45_min
d_2010_2014_percent_households_with_people_under_18,-0.04179920298766532,-0.07109432910221332,-0.05956186116954434,-0.0009417518395608062,0.0010079092088056277,-0.013713776189781144,0.0541870904722494,0.04453412110857712,-0.041158965183284844,0.005297079832866859,0.0034575724543197787,0.16735997930002242,-0.03294935252297471,-0.04424842782256524,-0.09242855692768459,0.016385988494521875,0.0159935002440038,0.03231093063295054,-0.019178711837299946,-0.005756287146236078,0.08125442619407157,0.04117381143641534,0.6505658536948262,-0.0007651052643118442,-0.027332863026691655,0.10595581830756895,-0.07301572884351301,0.01259957005680723,-0.0476267335893718,0.29336547524061024,0.0011595978917668438,-0.1333777702121984,-0.031522217570526326,0.027297245880402072,0.13125820250885809,0.012959586111659685,0.001620489330831839,0.0036862720964163757,0.09384194113114648,0.021476080824959574,1.0,0.03534855920914781,-0.01419410599321165,0.102141977145443,-0.09036004121481954,0.009803162881070616,-0.044944936158662296,-0.10452600865870097,-0.058398704355612126,0.0639055635120902,-0.054072028457315346,-0.009912846746184081,0.015550591901543596,0.02775172766190598,-0.02220985510378164,-0.006893816229911961,0.025469219641625296,0.01295319205356794,-0.22365045964817676,-0.03562237204423746,-0.015992001054768248,0.01528290718566218,0.014395364521345273,-0.0069917072429784635,-0.030443150911963233,-0.05083025402558721,0.13503133914622556,-0.13040666129119768,-0.11262963051474208,0.09604765615751396,0.21053018315596542,0.1400363973448194,0.020304995877884122,0.02730240141533566,-0.019100900562207333,0.0636698011560475,0.06883800233570912,-0.439279595555279,-0.09893417662939956,0.14751557321593767,-0.05937883843226148,-0.011533071073645094,-0.02536465379102,0.02589648301512384
d_2010_2014_percent_of_households_in_same_house_year_ago,0.008512566673426128,0.03154649214699515,0.03912989859285397,0.02210137579086092,-0.04172995102643506,-0.0679490180969168,0.07373593785596917,-0.001248502853161017,-0.010869976653785217,-0.017664206970465664,0.03483189585283017,-0.06707950795615014,-0.021422192688585532,-0.07726222447585411,0.05950611346354191,-0.05932305784163745,0.021775404340212544,0.009840347355087304,-0.06662293130510764,-0.008263581799169866,-0.09075124909095171,-0.0742505326754421,-0.005199292279480827,0.6925827562752807,-0.012527277606570845,0.05088691425408387,-0.0562595507983268,-0.006012564078590285,-0.010957264798299234,-0.043741863106186926,-0.01023966188420036,-0.05207959522903772,-0.014829911084004005,-0.04456490037175025,-0.0010184025745575843,-0.0229870614153562,-0.08175873719161154,-0.007969505141609802,-0.05817063681740391,-0.06124631436073624,0.03534855920914781,1.0,0.01987071402367854,0.054653196923487274,-0.06484103395234445,-0.004322589814657208,-0.002407507154831932,-0.04078884133953309,-0.02442813188675421,-0.05490597679823569,0.0754825660041886,-0.023050062970497116,0.02178024930175967,0.024117816833868048,0.010213074658990625,-0.013582098522557175,-0.011425284542311032,-0.05556159147318204,-0.03864562047349994,-0.2675661411177073,-0.03647513897614223,-0.0004119115311532085,0.0025887256918017774,0.0008837743478213565,0.006444178064345689,0.018259098210412005,-0.0901090564160784,0.04667197182000038,0.08131380385028501,-0.00023354472272137783,-0.10771170917406388,-0.07096051858762314,-0.00982303303382229,-0.010229194134871193,-0.0015011553914366447,0.004105871698350929,-0.06418358756153927,0.07433754785457629,-0.4346791346489406,-0.09244629483671946,0.013249741645546253,0.06592712763775804,-0.009477679375765682,-0.013453934856799145
d_2010_2014_percent_bachelor_degree_or_higher,0.056380675925216464,0.056400906534220266,0.017664594030257098,0.013255284405272285,0.06345269412222375,0.05104599704077402,-0.09379164909732066,0.06868938774402622,0.016279429776266445,0.03897538348917129,0.01323571818562555,0.009043171356936715,0.10494902044079359,0.23432032398325006,0.08722078123641366,-0.09779114443763054,-0.025771131081050436,0.055717260350729006,-0.10515249265206587,-0.02668480654711006,0.2223899858945296,0.1643897051899812,0.037362007184436295,-0.02444542672519159,0.7171840270052755,-0.020331657125207563,-0.004861913892361551,-0.1556424283230411,0.04830859356255387,-0.022852311455015158,0.07635853630080582,0.3072464068940795,0.13281519300894104,-0.06665575726268308,-0.16595595710312364,0.04568572519987799,-0.09674809631905187,0.02553200991143354,0.12389658825752001,0.07227737219667779,-0.01419410599321165,0.01987071402367854,1.0,0.00905621995840385,-0.01388863929697143,-0.01778532359820908,0.056021582320732434,0.03770382403446123,0.08741128466390544,0.03256926167775897,-0.07117462597164059,-0.05511809981075298,-0.02520688870112922,0.04288452753126121,-0.02072959689000191,-0.031100358474992096,0.08730800612833607,0.1414005663148338,0.06801102762154573,-0.05155735048739114,-0.16920808584099778,-0.0363296658400816,0.010602391465438607,-0.01971579496632818,-0.08441528728386197,0.0041733547753505925,0.08022063632072927,-0.044575795601694654,-0.009696072231352913,-0.054141341988035496,0.01622695098231174,-0.0033977851899978898,0.017203271078755824,0.06001288980251545,-0.04309754569473902,-0.006743257492893039,0.09142534826915187,-0.14294466713153772,-0.019218506807997367,-0.13991923803912742,-0.1159319946289699,0.09314908253349244,0.20223679749333204,0.07642265794893126
d_2010_2014_percent_car_commuters,-0.005325193130762863,-0.017731385196578787,-0.022375329805079683,-0.026498226187766635,0.007417050750717024,0.03683069879028584,0.026625752850383957,-0.018708336408764438,-4.5094347148424365e-05,-0.021682005765566743,0.005104407180144151,-0.004264476544460619,-0.01547878077358874,-0.025074046857478435,-0.010862192091324446,-0.0013529076857334683,0.007337965218192407,0.03929151766494927,-0.09072446954087776,0.008460716811164816,-0.06613078288505968,0.014655681203330412,0.11149848163092968,0.018084971874803676,-0.008985895360592615,0.6279771993836673,-0.45417276374330817,0.1377834019721467,-0.24713091372672863,0.00553368531116999,0.0024561779874008004,0.011945214238842495,0.05633564849240542,0.012597833384964303,-0.029512636897858668,0.005386290375252047,-0.06461032267699522,0.04219658532701731,-0.0319499330852674,0.008314293559753242,0.102141977145443,0.054653196923487274,0.00905621995840385,1.0,-0.7189722479101551,0.06565188362692913,-0.4057275380202899,-0.011903880441923326,-0.02978898504902654,-0.04447307085186489,-0.06763114075633106,-0.01576449490001612,0.007436104532503997,0.04500824332246627,-0.04563621604681536,-0.03190436418687454,-0.01534608415456986,0.021465071237234703,0.033603260321928737,-0.04077623132041734,-0.02470506826476994,-0.32529734721507947,0.2514372779929957,-0.028823053066980776,0.07427110409941194,-0.04310835327918387,0.032615788065225984,-0.010109189859135866,-0.06934963756806896,0.01724232201537593,0.0791874061646039,0.04211872712651099,-0.01929519070189871,-0.048922424391133486,-0.03134827654437205,0.017247419615618435,0.005428866071620643,-0.07768250572979692,0.0011441673438779792,0.025522505111550353,-0.19911915663816773,0.18489443985385706,-0.09932788305309413,0.10991343623548386
d_2010_2014_percent_public_transport_commuters,0.02793465170519069,0.03537499946440943,0.023147686497332575,0.007593550395536498,0.01377090102327324,0.0031581807483545363,-0.05375314031773511,0.006674424261002919,0.013853113737132293,0.012350525080022396,-0.00990565169364132,0.010626090192921675,0.02206138116980124,-0.0018113941744218492,0.014496791791057829,0.014913336501284711,-0.018876709144586234,-0.029196548668940347,0.09026781639390073,0.01610294887437794,0.03455386640859483,-0.02267627412384593,-0.10695071916998898,-0.019842658438303885,0.007265531083635396,-0.44771541526707426,0.6205458750306582,-0.147862881646856,0.1521998307443193,-0.005997271572195616,-0.01720289829078818,-0.04639641030444605,-0.07697605981363208,0.006263595409705184,0.015797498323025943,0.015580446717488776,0.07266375708631474,-0.004792927692699921,-0.00557453666964897,-0.03730999186016037,-0.09036004121481954,-0.06484103395234445,-0.01388863929697143,-0.7189722479101551,1.0,-0.05552820838022018,0.26889781458744755,0.02093570818280208,0.05933558261368566,0.04056430209660114,0.09291877330111878,0.011058538520237523,-0.01893017709117406,-0.05509610157426296,0.03449344404104027,0.025725447712500172,0.005481329893300929,-0.010649253510460937,-0.04058194316517519,0.046563427110666605,0.024637251610235063,0.2401462619611986,-0.3606361135240005,0.013866931213792542,-0.07872207064075311,0.027756995460112805,-0.054896480497183854,0.03791537562904144,0.08354018871115165,-0.04562480765501928,-0.05849207971450077,-0.03242813424621548,0.012778445639952998,0.03662454723823981,0.01257903426838031,-0.03864508418127291,-0.018402918912561662,0.07811411298900081,-0.007496236627559062,-0.04065690563814492,0.12522173236294804,-0.24615889154311224,0.10199716678891167,-0.06045313924964156
d_2010_2014_percent_public_transport_trips_under_45_min,-0.004271691612451169,-0.003626154238072641,-0.000493889719423551,0.0032507878154391925,-0.012549927267783957,-0.008671529856655367,-0.0453841133458654,0.0005621579665597905,-0.001921455067466787,0.019507133221104433,0.0032228726529425246,-0.009858401241743612,-0.014208931454255338,-0.20086218557954244,0.024741257004269497,0.00856362357563109,-0.02575767132409945,-0.029283653861911715,-0.03278758182966841,0.022240608249019352,-0.2146632355122678,0.1471408903860605,0.006878457166590408,0.015520332204171964,0.0049377483069049126,0.04970966136943508,-0.0038522180393866143,0.47350394308630706,-0.08451945354097905,-0.015699710491028265,-0.03175135331030894,0.006055889228505337,0.046968937442006746,0.004762375977130282,-0.004316693020529644,-0.06182140198481653,-0.029660332976641005,0.019284209506774383,-0.0788130679019203,-0.1969988780726976,0.009803162881070616,-0.004322589814657208,-0.01778532359820908,0.06565188362692913,-0.05552820838022018,1.0,-0.0922889357873876,0.004391737981379855,0.014550815926041105,-0.26861944340869914,-0.02552924140018926,0.005399884634953698,-0.025744500688138522,0.03000318209850262,-0.007526409550297553,0.007322096170912998,-0.023463204999375934,0.02506953009870752,-0.0016986793959673637,0.02359605351763343,0.026258649728161634,-0.011144759626539184,0.05751374128773186,-0.9625336262788206,-0.26994088248320086,-0.014759161485825173,0.01420528131234503,-0.008623800373488422,-0.012143107367602799,0.0005746527241033881,0.07229545820782317,0.16874523573647898,0.0012424893350869493,0.014429510902706316,-0.17111675900361253,-0.028653034202021175,0.04683261012927193,-0.02576748976424247,0.021634685738403665,0.028146168247289625,-0.03449990201243492,-0.037029090352695825,-0.27520998656068413,-0.02329352585933848
d_2010_2014_percent_car_trips_under_45_min,-0.01697934489158739,0.00602265911391669,0.05082034680283796,-0.005745653108898265,-0.01633248323552804,-0.007155333449434588,0.042033457862015566,0.0359916473981454,0.011840940602791564,0.03763868913958809,-0.021026334613301376,-0.07107371386391562,-0.06514090029381224,-0.01842292149149627,0.029247468159369412,0.01340699212841901,0.018819185006998862,-0.04084150163728931,0.03778921446380918,-0.057278798712584914,0.022565312874950467,-0.02809901487867142,-0.02247074364932862,0.010880449105851037,0.05623314370970291,-0.2593595116437508,0.13649103737526377,-0.07729937528878877,0.7151724346966585,-0.11832153594674623,-0.07167291810438282,-0.06073289884919428,0.02565857224204913,0.006413722524847254,0.026249414073231513,-0.06087917386719314,0.0788654860185115,-0.09958273043043334,-0.027294902110022588,-0.08792784047963982,-0.044944936158662296,-0.002407507154831932,0.056021582320732434,-0.4057275380202899,0.26889781458744755,-0.0922889357873876,1.0,0.038985931913360784,-0.024521005652867727,0.029726941921522195,0.00019966192980657056,0.009937759086967982,0.01873463885791185,0.01378212144391112,-0.03952099457235524,0.027461290823981344,0.014025478907620533,0.008128111792533494,0.019706571126220637,0.017011670989676025,0.015070531516456867,0.11999741102197477,-0.12475168349385041,0.143788963497992,-0.23040473161098052,0.04352647986338487,-0.018946692363588542,0.016449396780979255,-0.012093331726967594,0.0095961519501473,-0.04872012661593561,0.0017803443396851742,0.04597416553796493,0.010083705757300797,0.03922857044565974,0.023446191770041164,0.012775513987534902,-0.014604973104069196,-0.03633489029321039,0.006273043572259786,0.07614104651546162,-0.08692930045182852,0.1762466913301458,-0.520535926036585
d_2014_2018_pop_density,-0.007825435776268359,0.0037115836437157518,0.04925689201352074,0.08184629959580932,0.08319101156754664,0.015428372733306678,-0.05414207626075267,0.022527172880989023,0.020893241819926214,0.09009029561144082,0.06295784498522435,0.5740552814256847,0.26075416381586625,-0.0025157561166491266,0.03470863440824039,-0.04095107947990985,0.1251097432495575,-0.0006733917376445357,-0.007824772417828918,0.24026081947535916,0.07319013657456491,0.06151543204047515,0.177591685623521,-0.0040244841854862245,0.014901073835213139,-0.01995900638398007,-0.013588332755628964,-0.033116444684047085,-0.06379777080531818,-0.20633722585072467,0.05836666190109583,0.05692276916429429,0.10028220494100508,-0.038796017613297894,-0.03486102621959241,-0.015363706901572833,0.037138361498589095,-0.06711513868962377,-0.02593471523657686,0.046594459483208436,-0.10452600865870097,-0.04078884133953309,0.03770382403446123,-0.011903880441923326,0.02093570818280208,0.004391737981379855,0.038985931913360784,1.0,0.37905665599361005,-0.053884117385894756,-0.07328400315687739,-0.008698098297951803,0.12481132895476967,0.017931930769236208,-0.04531192439372115,0.36613828614619925,0.059742688469692565,0.047947369247935884,0.32797481537272644,0.041249922496819816,-0.022270369452921157,-0.01166563066331744,-0.03897404234849854,-0.014923227737789693,-0.11128550295200972,0.01561783758047443,-0.037908845538850065,0.07666751397792776,0.0018776924647570053,-0.11311450425317875,-0.010505572766428068,-0.006872984361886897,0.046023492221501296,0.05657352918169213,-0.08660074702152712,-0.05853530312340349,-0.06262145710993335,-0.03208771124845633,-0.009176145498721068,0.0015838091235176332,-0.0330611570083893,0.06017936385674056,0.00884984228498007,0.01018571864446722
d_2014_2018_resid_unit_density,0.08623419536958206,0.11014794922375057,0.09116252849772512,0.10317350325606538,0.1873032197685899,0.09991517359536853,-0.1632593139055988,0.10534015825419642,0.14331731007296336,0.15615994413869025,0.04449609195171431,0.3390580007013285,0.7153416235771969,0.11392422451983479,0.12985848119709884,-0.05726176679115639,0.11890793250114187,-0.055254795776381586,0.0700507896785193,0.05310763925516546,0.10829362342972883,0.12470717539504901,-0.08621814838152515,-0.01912225377431871,0.1295683144276859,-0.02707354442040933,0.05255769320501963,-0.06873133214681393,-0.056849673186516715,0.06692872233382484,0.19251116551229228,0.10011220948511924,0.07905768341829526,-0.11012582070592515,-0.048560951596368446,-0.024822856530369093,0.051137386252377376,0.050685621528513816,0.022150869925058454,0.05043443246328354,-0.058398704355612126,-0.02442813188675421,0.08741128466390544,-0.02978898504902654,0.05933558261368566,0.014550815926041105,-0.024521005652867727,0.37905665599361005,1.0,0.05953120190363781,0.03309354948981699,0.04741616411432136,0.11981135149782408,-0.039891477635529825,0.027498887520171635,0.01200126571774914,0.0309786679238753,0.07811275588578075,-0.046146626264713386,0.0035417558811651176,0.07640522040398347,-0.0007809356901969945,-0.002623671744740906,-0.036750118470497924,-0.09315995556144994,0.09794550723744833,-0.17402218445739323,0.16630519364838475,0.10547668577874064,-0.10754441912904197,-0.08941013308059496,-0.0840552076755522,0.05871215925461718,0.17606487627388948,-0.06359030272241269,-0.19970025887156498,-0.07039497848173956,-0.02887010288090469,-0.05010862292034244,-0.06738560710528815,-0.18305015668721866,0.19567488912867897,0.036561551609053736,0.11063591939909842
d_2014_2018_per_capita_income,0.03604403637334989,0.014995841923292506,-0.025398578854046686,-0.024410506598344282,0.04940579909414858,0.07060480834262797,-0.029911028772671273,0.19910978840002252,-0.02864906153726823,0.14085509888501094,-0.04995534715676547,-0.03220264483840462,0.060874532261768505,0.7271776462270706,0.11584749757343857,-0.030074480960818602,0.02768219726528128,-0.02789080289674298,0.017151450446604204,-0.0037158024858416796,0.32986268268512414,0.2191263953192295,-0.0008719267381869462,-0.07198956027660564,0.21292119792983144,-0.030722541163563342,0.012268250998229632,-0.029792449994857532,0.01174569888438622,0.009627258808799463,0.0371203086043332,-0.04636071518618048,0.0937493717961929,0.021607653291190913,-0.00561260792415474,0.0008804668894123649,0.050013538553465776,-0.030578321585098555,0.13479528872223395,0.06481097619369358,0.0639055635120902,-0.05490597679823569,0.03256926167775897,-0.04447307085186489,0.04056430209660114,-0.26861944340869914,0.029726941921522195,-0.053884117385894756,0.05953120190363781,1.0,0.005329463534164363,-0.06838450503191966,0.03276403337829035,-0.03298084805336785,-0.024701153198841714,-0.004925991373730508,0.2929582511706409,0.34059641018041276,-0.09429499001098561,-0.01906492719214007,0.27082359517795135,0.00828284100087808,-0.020643739899578448,0.2956009367479682,0.0357650680446931,0.0845248027781016,0.18877577709222812,-0.07932504059847267,-0.15042726725887684,-0.07824451154426001,0.029670992879538578,0.27940183688092307,0.18206752631514664,0.09108223447890103,-0.1142116161713734,0.2076121196461486,0.2111138045266938,-0.2533413084693201,-0.1506068247922804,0.3620041699584881,-0.1788254055565335,0.07266056725256355,-0.023363787317882558,0.06359547700456677
d_2014_2018_percent_non_hispanic_or_latino_white_alone,0.07916449162631073,0.10916200800051318,0.08334173037266984,0.016866751702342263,0.0033854845508935463,-0.015333394223354084,-0.0898232799612202,0.053506037915681204,0.06304588108251717,-0.013147297912537551,0.0014690955337524785,-0.05337497841875404,0.032914177062004765,-0.021677445691274035,0.4112857939079007,-0.05425436862583224,0.08776135914788273,-0.2357210914048535,0.07642129922750615,0.0214726857268647,-0.07378216742952308,-0.06401695020021318,-0.1849293164445611,0.10291974508062107,-0.015974858407566683,-0.024547329242807267,0.07170376650060895,0.04129445992561656,0.013367726742802873,0.0016440806335525045,0.019336876165793684,-0.0417159576434742,-0.5887014297190487,-0.03725057542127431,0.058852738051716626,-0.02915870613218794,0.030055360518341605,-0.007602509115427322,-0.005816752551990699,-0.07847882422958166,-0.054072028457315346,0.0754825660041886,-0.07117462597164059,-0.06763114075633106,0.09291877330111878,-0.02552924140018926,0.00019966192980657056,-0.07328400315687739,0.03309354948981699,0.005329463534164363,1.0,-0.047887038980489266,0.0722169386554482,-0.2690708561182379,0.050344580466829325,0.040004941775379485,-0.039473617103902195,-0.0007697893966043278,-0.18640121696808107,0.051000851274446146,0.02285000413408663,0.048847370838133695,-0.01974319530839913,0.03996098516496776,-0.0015828550611011025,0.1289157634058414,-0.07825453281352279,-0.10414815768644291,0.5976073878252217,-0.06955303503854686,-0.27470348337861944,-0.19485754687818235,0.034331447997916445,0.20702171351287307,0.010004308060460328,-0.10811590615971113,-0.12994650373175698,0.21371532918765765,-0.09677669385778086,-0.21421605275229333,-0.1621786576424444,0.21888679667183103,-0.07529385477559743,0.05033044744846592
d_2014_2018_percent_non_hispanic_black_alone,-0.02023226717970737,-0.009539844247194373,0.013645403511361015,0.04823227457206099,0.024224214904207928,-0.0021999646183641737,-0.0772856727802717,0.002509084919725964,0.08374684939147911,0.07600113375200412,0.011840716717479754,0.003340936338470871,0.04716995990645243,-0.06014809278022441,-0.1512041636670087,0.5623970239889747,0.040700087406278826,-0.10291327017151738,-0.05888458267526626,0.02002416379535267,-0.051559585279408654,-0.11621962066616572,-0.032899869124689,0.015250501089582608,-0.060849929026719374,0.037538560875386956,0.015651186302382464,0.01763684679091036,0.0060396732274115485,0.011756930041933178,0.027720875581628408,-0.020343986107471717,-0.10748872233457483,-0.2729207270070664,0.19470926943247638,0.014123345913373117,-0.0003795051466148411,0.014437412177597671,-0.036983940419041975,-0.05011531128384173,-0.009912846746184081,-0.023050062970497116,-0.05511809981075298,-0.01576449490001612,0.011058538520237523,0.005399884634953698,0.009937759086967982,-0.008698098297951803,0.04741616411432136,-0.06838450503191966,-0.047887038980489266,1.0,0.05238777282019206,-0.1485758666461599,-0.09865364467102247,0.017281878935213057,-0.04452510203177803,-0.10606553590564445,0.006068946224022499,0.013719585895238707,-0.003580888640040535,0.05850171822160922,0.011258295966488594,0.00750047065819642,-0.02976359939294778,0.030036133638354546,-0.03791132138685232,-0.0458176211113604,0.23468234419761702,-0.07543163642649185,-0.0864044346728258,-0.10158729813519748,-0.009425442946067543,0.052226330265778706,0.05586305081045403,-0.13562871392543685,-0.10468629780876983,0.06735960868430282,-0.035490196017506075,-0.10973212767823771,-0.04523758833856858,0.02808609562483018,0.023463631962927722,-0.01090342351565117
d_2014_2018_percent_hispanic_any_race,-0.009485711597111798,0.0020820340402883794,0.05818234036272442,0.06431306536458738,0.048214558621374595,-0.013777238160896025,0.037735891517303936,0.3122327896570587,0.1414679620589211,0.364122784123997,-0.001039251601693799,0.14526215206069806,0.09598763800232357,0.002232555980017001,0.07089779988349726,-0.02654239246704926,0.9999941891884357,-0.05841616690624656,-0.04466438911901388,0.06824627341380929,-0.04023851642809614,-0.0024335526108121793,0.059408836797946965,0.0384281017724725,-0.04260967908761701,0.011045777086902988,-0.028054296909895457,0.0324859017159097,0.020109356526356384,0.062168031828922235,0.037479757773447996,-0.024844846787217205,-0.026586597144334076,-0.0708857223658249,0.016780582502742815,-0.030341128529416884,-0.027943792178849267,0.03105644363800987,-0.024578817603041512,-0.015383220341308079,0.015550591901543596,0.02178024930175967,-0.02520688870112922,0.007436104532503997,-0.01893017709117406,-0.025744500688138522,0.01873463885791185,0.12481132895476967,0.11981135149782408,0.03276403337829035,0.0722169386554482,0.05238777282019206,1.0,-0.02241668820338386,-0.03930619205919133,0.06379570551602498,-0.030123888199715468,-0.018237256026802453,0.056260638333619904,0.007432157044025188,0.004425941224081918,0.008954008843464872,-0.016425236803068042,0.039442550004470375,0.025906577072544002,0.548110289151211,-0.00657872164603592,-0.06005546136191865,0.14695807966604565,-0.012437908113612069,-0.1028659854660757,0.09753974792893735,0.5391524397588089,0.3152589998678394,0.029060111603062364,-0.07100625579521294,-0.07833975096643035,-0.06964974146031694,-0.09005851863122466,0.08372132412285445,-0.23271592630009097,0.16947598882451737,-0.1414408643697259,-0.21766524096530282
d_2014_2018_percent_non_hispanic_asian_alone,-0.02545687269007178,-0.03340252595021837,-0.02981110618828703,-0.005493361698544183,0.011734571339751719,0.010744000007151496,0.0024360965835384238,-0.054105581878689565,-0.023718609715546655,-0.055620586993624745,-0.005044267682705351,0.0010372411399599047,-0.021259862389708555,-0.014929873448323226,-0.25811483474458236,-0.04457827677847589,-0.022418903800575037,0.5683951721831905,0.005296715986833585,-0.036972298138423246,0.028091727098092,0.040120276638914903,0.0282467193856584,-0.03517924681315613,0.052649837128280114,0.021450972771215736,-0.032338418788586024,-0.015736884598425226,0.01809549545386776,-0.014768618731765744,0.0025416521062795352,0.019211297119001314,0.031748335652312415,0.0861486513088589,0.048754974826745935,-0.24005169376777058,0.003121143943624753,-0.029329547555830667,0.009726966772350997,0.010718103296235999,0.02775172766190598,0.024117816833868048,0.04288452753126121,0.04500824332246627,-0.05509610157426296,0.03000318209850262,0.01378212144391112,0.017931930769236208,-0.039891477635529825,-0.03298084805336785,-0.2690708561182379,-0.1485758666461599,-0.02241668820338386,1.0,0.002321495860298816,-0.019965960257162615,0.01046494702542749,0.030261225360724193,0.003581589081295681,-0.07343613346040632,0.026076853935474178,-0.022571585831875577,0.02312863491627502,-0.04005333497543603,-0.012778917298138648,-0.06440225382648272,0.06974666524603422,-0.07259628211884507,-0.060674215464712904,0.06275572283034264,0.09231755710653101,0.038142460997223335,-0.04818680180440438,-0.07606914179115662,0.023016692256460084,0.06343912461800603,0.03530183676214468,-0.04121320773982738,0.0097983726795829,0.02521274268658446,0.06339364816031287,-0.059791856522013256,0.021925926289828514,-0.02343532730942693
d_2014_2018_percent_multi_family_units,0.01446272527821366,0.01162547595077033,-0.012752411997395812,-0.008768974650308086,0.002196593095543551,0.016004138661721116,-0.10027481954949949,0.008340777197416582,0.0019615402172020132,-0.01497132233220151,-0.0021595795814581217,-0.015182957871078071,0.02418569227294203,-0.014476866657919312,-0.053497990907002906,-0.03245867221202799,-0.02712624314028325,0.02031268590212145,0.5511162065844143,0.012345125817855209,-0.009673418140349438,0.029227100892218548,-0.09046788519138327,-0.01891761548261809,-0.034722287433465615,-0.05234658651123152,0.053739785125627645,-0.07058025384240985,-0.021736744350438902,0.022337110678156642,0.011624617492423675,0.017590941205541968,-0.10949480233751067,0.0312088556261568,-0.03556733570378788,0.021003310867860284,-0.2724056775295401,0.0638203847062626,0.01476226144185147,0.02336723136208926,-0.02220985510378164,0.010213074658990625,-0.02072959689000191,-0.04563621604681536,0.03449344404104027,-0.007526409550297553,-0.03952099457235524,-0.04531192439372115,0.027498887520171635,-0.024701153198841714,0.050344580466829325,-0.09865364467102247,-0.03930619205919133,0.002321495860298816,1.0,-0.05049168723276995,-0.033298986751876966,0.00337061428781826,-0.08029909543493828,0.07036320588874592,-0.09754270935723423,-0.04723660934317756,0.039907908921426635,-0.014992607528749554,0.004678021267839957,-0.014543775171927413,0.027998277273858094,-0.01283716496596989,0.042392650257004186,-0.002035860387293786,-0.01954841181408349,-0.010754659018054755,-0.01680550093011195,0.02788967648914832,-0.05017657405955121,-0.008588606650733781,-0.010427203871138463,0.032521531131527566,0.002913731485505154,0.012057497700401286,-0.00936525362129747,0.004169806028153096,0.01713534197056293,0.05251896075647621
